"Código","Categoria","Origem","Espécie","Rúbrica","Alínea","Detalhamento","Receita Prevista (Bruta)","Receita Arrecadada (Bruta)"
"1.7.1.1.53.0.1.02","Deduções da Receita","Transferências Correntes","Transferências da União e de suas Entidades","Transferências Decorrentes de Participação na Receita da União","Cota-Parte do Imposto Sobre Produtos Industrializados ¿ Estados Exportadores de Produtos I","Cota-Parte do IPI ","0","-1294460.66"
"1.7.1.1.54.0.1.02","Deduções da Receita","Transferências Correntes","Transferências da União e de suas Entidades","Transferências Decorrentes de Participação na Receita da União","Cota-Parte da Contribuição de Intervenção no Domínio Econômico","Cota-Parte CIDE ","0","-20429.56"
"1.7.1.2.52.1.1.02","Deduções da Receita","Transferências Correntes","Transferências da União e de suas Entidades","Transferências das Compensações Financeiras pela Exploração de Recursos Naturais","Cota-parte da Compensação Financeira pela Produção de Petróleo","Cota-parte da Compensação Financeira pela Produção de Petróleo ¿ Lei nº 7.990/90 - Municip","0","-13576642.13"
"1.9.1.1.01.0.1.01","Deduções da Receita","Outras Receitas Correntes","Multas Administrativas, Contratuais e Judiciais","Multas Administrativas, Contratuais e Judiciais","Multas Previstas em Legislação Específica","Multas por Infração a Legislação de Trânsito","0","-2288.19"
"1.9.2.2.99.0.1.06","Deduções da Receita","Outras Receitas Correntes","Indenizações, Restituições e Ressarcimentos","Restituições","Outras Restituições","Outras Restituições - Recursos do Tesouro - CAF","0","-1500"
"1.1.1.2.51.0.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","Imposto sobre a Propriedade de Veículos Automotores","IPVA ","298510000","81477768.76"
"1.1.1.2.51.0.1.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","Imposto sobre a Propriedade de Veículos Automotores","IPVA ","298510000","81477587.3"
"1.1.1.2.51.0.3.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","Imposto sobre a Propriedade de Veículos Automotores","IPVA ","17641000","5475392.56"
"1.1.1.2.51.0.3.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","Imposto sobre a Propriedade de Veículos Automotores","IPVA ","17641000","0"
"1.1.1.2.51.0.5.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","Imposto sobre a Propriedade de Veículos Automotores","IPVA ","421000","0"
"1.1.1.2.51.0.5.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","Imposto sobre a Propriedade de Veículos Automotores","IPVA ","421000","0"
"1.1.1.2.51.0.6.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","Imposto sobre a Propriedade de Veículos Automotores","IPVA ","435000","0"
"1.1.1.2.51.0.6.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","Imposto sobre a Propriedade de Veículos Automotores","IPVA ","435000","0"
"1.1.1.2.51.0.7.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","Imposto sobre a Propriedade de Veículos Automotores","IPVA ","2687000","983610.05"
"1.1.1.2.51.0.8.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","Imposto sobre a Propriedade de Veículos Automotores","IPVA ","4676000","1510233.01"
"1.1.1.2.52.0.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","""Imposto sobre Transmissão """"Causa Mortis"""" e Doação de Bens e Direitos - ITCD""","ITCD","27496000","9953482.06"
"1.1.1.2.52.0.3.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","""Imposto sobre Transmissão """"Causa Mortis"""" e Doação de Bens e Direitos - ITCD""","Dívida Ativa de ITCD","829000","130104.63"
"1.1.1.2.52.0.5.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","""Imposto sobre Transmissão """"Causa Mortis"""" e Doação de Bens e Direitos - ITCD""","Multas de Mora - Impostos sobre Transmissão Causa Mortis e Doações","38000","0"
"1.1.1.2.52.0.6.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","""Imposto sobre Transmissão """"Causa Mortis"""" e Doação de Bens e Direitos - ITCD""","Juros de Mora - Impostos sobre Transmissão de Causa Mortis e Doações","42000","0"
"1.1.1.2.52.0.7.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","""Imposto sobre Transmissão """"Causa Mortis"""" e Doação de Bens e Direitos - ITCD""","Multas da Dívida Ativa de ITCD","138000","17946.12"
"1.1.1.2.52.0.8.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre o Patrimônio","""Imposto sobre Transmissão """"Causa Mortis"""" e Doação de Bens e Direitos - ITCD""","Juros de Mora da Dívida Ativa de ITCD","258000","63588.32"
"1.1.1.3.03.1.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte","IRRF - Trabalho","1373000000","258613683.41"
"1.1.1.3.03.4.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Renda e Proventos de Qualquer Natureza","Imposto sobre a Renda - Retido na Fonte","IRRF - Outros Rendimentos","0","3138453.14"
"1.1.1.4.50.1.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","ICMS ","5932000000","1835338245.37"
"1.1.1.4.50.1.1.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","ICMS ","1483000000","611779415.17"
"1.1.1.4.50.1.3.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Dívida Ativa de ICMS ","6390000","3410804.98"
"1.1.1.4.50.1.3.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Dívida Ativa de ICMS ","2130000","0"
"1.1.1.4.50.1.5.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Multas de ICMS ","7463000","0"
"1.1.1.4.50.1.5.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Multas de ICMS ","2488000","0"
"1.1.1.4.50.1.6.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Juros de Mora de ICMS ","7224000","0"
"1.1.1.4.50.1.6.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Juros de Mora de ICMS ","2403000","0"
"1.1.1.4.50.1.7.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Multas da Dívida Ativa de ICMS ","2520000","366710.4"
"1.1.1.4.50.1.8.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Juros de Mora da Dívida Ativa de ICMS ","9552000","2225530.4"
"1.1.1.4.50.2.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Adicional ICMS - FECOP","87000000","15437149.79"
"1.1.1.4.50.2.5.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Multas de Adicional ICMS - FECOP","155000","0"
"1.1.1.4.50.2.6.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos sobre a Produção, Circulação e Serviços","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Juros de Mora de Adicional ICMS - FECOP","147000","0"
"1.1.2.1.01.0.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pelo Exercício do Poder de Polícia","Taxas de Inspeção, Controle e Fiscalização","Taxa de Regulação e Fiscalização sobre Serviço de Gás Canalizado","3346000","1255804.56"
"1.1.2.1.01.0.1.07","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pelo Exercício do Poder de Polícia","Taxas de Inspeção, Controle e Fiscalização","Taxa do Fundo de Desenvolv. Transporte Infra-Estrutura - DEINFRA","0","390"
"1.1.2.1.01.0.1.09","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pelo Exercício do Poder de Polícia","Taxas de Inspeção, Controle e Fiscalização","Taxa de Prevenção contra Sinistro","25400000","0"
"1.1.2.1.01.0.1.10","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pelo Exercício do Poder de Polícia","Taxas de Inspeção, Controle e Fiscalização","Taxa de Regulação e Fiscalização sobre Serviços de Saneamento Básico","7392000","7020470.01"
"1.1.2.1.01.0.1.14","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pelo Exercício do Poder de Polícia","Taxas de Inspeção, Controle e Fiscalização","Taxa de Registro de Veículo e Habilitação","224000000","85623029.68"
"1.1.2.1.01.0.1.16","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pelo Exercício do Poder de Polícia","Taxas de Inspeção, Controle e Fiscalização","Atos do ITEP","0","1409945.2"
"1.1.2.1.01.0.1.20","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pelo Exercício do Poder de Polícia","Taxas de Inspeção, Controle e Fiscalização","Taxas pelo Poder de Polícia Vinculadas a Fundos Diversos","4965000","0"
"1.1.2.1.50.0.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pelo Exercício do Poder de Polícia","Taxa de Fiscalização de Vigilância Sanitária","Taxa de Fiscalização de Vigilância Sanitária","662000","286667.45"
"1.1.2.2.01.0.1.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Taxa de Segurança Contra Incêndio","0","12760829.27"
"1.1.2.2.01.0.1.08","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Atos do Departamento de Estradas e Rodagem","1134000","393307.29"
"1.1.2.2.01.0.1.09","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Taxa de Serviço de Inspeção e Licenciamento Ambiental","35962000","6772127.44"
"1.1.2.2.01.0.1.14","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Taxa de Serv. de Insp. e Licenc. Ambiental - PETROLÍFERAS","78061000","60168171.19"
"1.1.2.2.01.0.1.30","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Outras Taxas pela Prestação de Serviços - Fundos Diversos","3000","0"
"1.1.2.2.01.0.1.98","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Outras Taxas pela Prestação de Serviços - Adm. Direta","11691000","1105089.82"
"1.1.2.2.01.0.1.99","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Outras Taxas pela Prestação de Serviços - Adm. Indireta","3508000","1001548.72"
"1.1.2.2.01.0.7.07","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Dívida Ativa TJ -Multa de mora Custas Judiciais","0","0"
"1.1.2.2.01.0.8.07","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Dívida Ativa TJ - Custas Judiciais Juros de mora","0","0"
"1.1.2.2.02.0.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Emolumentos e Custas Judiciais","Custas Extrajudiciais","2055000","581207.34"
"1.1.2.2.02.0.1.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Emolumentos e Custas Judiciais","Emolumentos","13982000","6204567.18"
"1.2.1.5.01.1.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Poder Executivo - Ativo Civil","385300000","121035214.95"
"1.2.1.5.01.1.1.02","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Assembléia Legislativa - Ativo Civil","9171000","2481344.29"
"1.2.1.5.01.1.1.03","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Tribunal de Contas - Ativo Civil","6338000","1826352.23"
"1.2.1.5.01.1.1.04","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Tribunal de Justiça - Ativo Civil","64460000","19546561.46"
"1.2.1.5.01.1.1.05","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Defensoria Pública - Ativo Civil","6523000","1359304.17"
"1.2.1.5.01.1.1.06","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Ministério Público - Ativo Civil","22314000","6407625.55"
"1.2.1.5.01.1.1.07","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Poder Executivo - Servidor Ativo Civil - À Disposição","172000","36822.22"
"1.2.1.5.01.1.1.08","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Contribuições Previdenciárias Facultativas","145000","26211.88"
"1.2.1.5.01.2.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Poder Executivo - Inativo Civil","229814000","54674607.04"
"1.2.1.5.01.2.1.02","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Assembléia Legislativa - Inativo Civil","8360000","2640434.91"
"1.2.1.5.01.2.1.03","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Tribunal de Contas - Inativo Civil","2695000","668968.14"
"1.2.1.5.01.2.1.04","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Tribunal de Justiça - Inativo Civil","14698000","4348039.67"
"1.2.1.5.01.2.1.05","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Defensoria Pública - Inativo Civil","64000","14289.03"
"1.2.1.5.01.2.1.06","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Ministério Público - Inativo Civil","5451000","1376922.32"
"1.2.1.5.01.3.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Contribuição de Pensionista Civil - Poder Executivo","57824000","5868210.28"
"1.2.1.5.01.3.1.02","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Contribuição de Pensionista Civil - Assembleia Legislativa","0","136254.58"
"1.2.1.5.01.3.1.03","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Contribuição de Pensionista Civil - Tribunal de Contas","0","92813.42"
"1.2.1.5.01.3.1.04","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Contribuição de Pensionista Civil - Tribunal de Justiça","0","959503.09"
"1.2.1.5.01.3.1.06","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição do Servidor Civil","Contribuição de Pensionista Civil - Ministério Público","0","136778.79"
"1.2.1.5.02.1.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição Patronal - Servidor Civil","Contribuição Patronal de Servidor Ativo Civil para o RPPS - À Disposição","270000","78833.78"
"1.2.1.5.52.1.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição para o Sistema de Proteção Social dos Militares","Contribuição do Militar Ativo","80000000","29275466.34"
"1.2.1.5.52.2.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição para o Sistema de Proteção Social dos Militares","Contribuição do Militar Inativo","2000000","3853028.61"
"1.2.1.5.52.3.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social","Contribuição para o Sistema de Proteção Social dos Militares","Contribuição do Militar Pensionista","6000000","1644638.3"
"1.3.1.1.01.1.1.02","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação","Aluguéis de Salas","6150000","1789448.34"
"1.3.1.1.01.1.1.04","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação","Aluguéis de Teatros","300000","0"
"1.3.1.1.01.1.1.06","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação","Aluguéis do Terminal Rodoviário","1000","0"
"1.3.1.1.01.1.1.21","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação","Aluguel - Administração Indireta","633000","593754.68"
"1.3.1.1.02.0.1.01","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos","Concessão de Direito de Uso de Área Pública - Adm. Direta","0","14904"
"1.3.1.1.02.0.1.03","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos","Concessão de Direito de Uso de Área Pública - Fundos Diversos","1000000","4467.73"
"1.3.1.1.99.0.1.02","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Outras Receitas Imobiliárias","Outras Receitas Imobiliárias do SFH","2447000","290883.8"
"1.3.2.1.01.0.1.01","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. FUNDEB","0","3690978.89"
"1.3.2.1.01.0.1.02","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - Royalties F 121","0","190.84"
"1.3.2.1.01.0.1.03","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - FECOP","0","46029.86"
"1.3.2.1.01.0.1.04","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários-Vinc.- Salário Educação","825000","300026.23"
"1.3.2.1.01.0.1.05","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - CIDE","63000","170555.58"
"1.3.2.1.01.0.1.06","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - Executivo","0","4074.35"
"1.3.2.1.01.0.1.08","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. FUNDEF","0","6378197.35"
"1.3.2.1.01.0.1.09","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - Alienação de Bens - Adm. Indireta","5000","1277.94"
"1.3.2.1.01.0.1.10","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - Outros Recursos Vinculados à Saúde","41000","5612.1"
"1.3.2.1.01.0.1.12","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Média e Alta Complexidade","1680000","4244115.86"
"1.3.2.1.01.0.1.13","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Vigilância em Saúde","6000","9170.71"
"1.3.2.1.01.0.1.14","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Assistência Farmacêutica","9000","12902.84"
"1.3.2.1.01.0.1.15","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Gestão do SUS","1000","1547.83"
"1.3.2.1.01.0.1.16","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Investimentos na Rede de Saúde","1210000","1211858.26"
"1.3.2.1.01.0.1.17","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Recursos de Convênio","64000","69929.18"
"1.3.2.1.01.0.1.18","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Remuneração de Depósitos Bancários","Remuneração de Depósitos Bancários Rec. Vinc. SUS","0","12907.28"
