"Código","Categoria","Origem","Espécie","Rúbrica","Alínea","Detalhamento","Receita Prevista (Bruta)","Receita Arrecadada (Bruta)"
"1.1.1.8.02.2.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Adicional ICMS - FECOP","161228000","133038828.58"
"1.1.1.8.02.2.5.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Multas de Adicional ICMS - FECOP","277000","0"
"1.1.1.8.02.2.6.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Impostos","Impostos - Específicos de Estados/DF e Municípios","Impostos sobre a Produção, circulação de Mercadorias e Serviços","Juros de Mora de Adicional ICMS - FECOP","268000","0"
"1.1.2.1.01.1.1.98","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pelo Exercício do Poder de Polícia","Taxas de Inspeção, Controle e Fiscalização","Outras Taxas de Inspeção, Controle e Fiscalização - Adm. Direta","0","13885.67"
"1.1.2.1.01.1.1.99","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pelo Exercício do Poder de Polícia","Taxas de Inspeção, Controle e Fiscalização","Outras Taxas de Inspeção, Controle e Fiscalização - Adm. Indireta","0","2739380.65"
"1.1.2.2.01.1.1.08","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Atos do Departamento de Estradas e Rodagem","822000","849409.02"
"1.1.2.2.01.1.1.09","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Taxa de Serviço de Inspeção e Licenciamento Ambiental","106738000","9569617.08"
"1.1.2.2.01.1.1.12","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Taxa de Serviço Pela Emissão de Títulos de Propriedade","1000","0"
"1.1.2.2.01.1.1.14","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Taxa de Serv. de Insp. e Licenc. Ambiental - PETROLÍFERAS","0","93251021.48"
"1.1.2.2.01.1.1.98","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Outras Taxas pela Prestação de Serviços - Adm. Direta","5630000","3850054.36"
"1.1.2.2.01.1.1.99","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Outras Taxas pela Prestação de Serviços - Adm. Indireta","34202000","20019014.89"
"1.1.2.2.01.1.3.07","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Dívida Ativa de Custas Judiciais TJ","0","24274.45"
"1.1.2.2.01.1.7.07","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Dívida Ativa TJ -Multa de mora Custas Judiciais","0","0"
"1.1.2.2.01.1.8.07","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Taxas pela Prestação de Serviços","Dívida Ativa TJ - Custas Judiciais Juros de mora","0","0"
"1.1.2.2.02.1.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Emolumentos e Custas Judiciais","Custas Extrajudiciais","1232000","1306687.44"
"1.1.2.2.02.1.1.02","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas pela Prestação de Serviços","Emolumentos e Custas Judiciais","Emolumentos","10299000","9187241.77"
"1.1.2.8.01.1.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas - Específicas de Estados, DF e Municípios","Taxas de Inspeção, Controle e Fiscalização","Taxa de Fiscalização de Vigilância Sanitária","624000","567621.9"
"1.1.2.8.01.9.1.01","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas - Específicas de Estados, DF e Municípios","Taxas de Inspeção, Controle e Fiscalização","Taxa de Regulação e Fiscalização sobre Serviços de Gás Canalizado","3173000","3314034.62"
"1.1.2.8.01.9.1.09","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas - Específicas de Estados, DF e Municípios","Taxas de Inspeção, Controle e Fiscalização","Taxa de Prevenção Contra Sinistro","3420000","26521269.03"
"1.1.2.8.01.9.1.10","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas - Específicas de Estados, DF e Municípios","Taxas de Inspeção, Controle e Fiscalização","Taxa de Regulação e Fiscalização sobre Serviços de Saneamento Básico - ASERP","2562000","1885331.16"
"1.1.2.8.01.9.1.14","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas - Específicas de Estados, DF e Municípios","Taxas de Inspeção, Controle e Fiscalização","Taxa de Registro de Veículo e Habilitação","164500000","159466716.56"
"1.1.2.8.01.9.3.12","Receitas Correntes","Impostos, Taxas e Contribuições de Melhoria","Taxas","Taxas - Específicas de Estados, DF e Municípios","Taxas de Inspeção, Controle e Fiscalização","Dívida Ativa da Taxa de Fiscalização do PROCON","685000","0"
"1.2.1.0.04.1.1.07","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais","Contribuição para o Regime Próprio de Previdência Social - RPPS","Contribuição Patronal de Servidor Ativo Civil para o RPPS - A Disposição","0","229084.52"
"1.2.1.0.04.2.1.07","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais","Contribuição para o Regime Próprio de Previdência Social - RPPS","Contribuição do Servidor Ativo Civil para o RPPS - A Disposição","0","165399.67"
"1.2.1.0.99.1.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais","Outras Contribuições Sociais","Contribuições Previdenciárias Facultativas","0","165461.32"
"1.2.1.8.01.1.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Poder Executivo - Ativo Civil","211470000","240326198.65"
"1.2.1.8.01.1.1.02","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Assembléia Legislativa - Ativo Civil","6724000","5153792.43"
"1.2.1.8.01.1.1.03","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Tribunal de Contas - Ativo Civil","4126000","3610974.9"
"1.2.1.8.01.1.1.04","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Tribunal de Justiça - Ativo Civil","50769000","39079774.17"
"1.2.1.8.01.1.1.05","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Defensoria Pública - Ativo Civil","2946000","2462946.05"
"1.2.1.8.01.1.1.06","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Ministério Público - Ativo Civil","10773000","12705988.43"
"1.2.1.8.01.2.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Poder Executivo - Inativo Civil","32008000","37313083.96"
"1.2.1.8.01.2.1.02","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Assembléia Legislativa - Inativo Civil","4647000","3328248.48"
"1.2.1.8.01.2.1.03","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Tribunal de Contas - Inativo Civil","1045000","798090.61"
"1.2.1.8.01.2.1.04","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Tribunal de Justiça - Inativo Civil","6859000","5849860.19"
"1.2.1.8.01.2.1.05","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Defensoria Pública - Inativo Civil","42000","37168.32"
"1.2.1.8.01.2.1.06","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Ministério Público - Inativo Civil","4106000","2385171.06"
"1.2.1.8.01.3.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuições Servidor Civil p/ Plano de Seguridade Soc CPSSS Específico de EST, DF, MUN","Contribuição de Pensionista Civil - Poder Executivo","5773000","24841141.75"
"1.2.1.8.05.1.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuição dos Militares e Pensionistas para Previdência Militar de Estados e DF","Contribuição do Militar Ativo","71809000","52815338.87"
"1.2.1.8.05.2.1.01","Receitas Correntes","Contribuições","Contribuições Sociais","Contribuições Sociais - Específicas de Estados, DF e Municípios","Contribuição dos Militares e Pensionistas para Previdência Militar de Estados e DF","Contribuição do Militar Inativo","11524000","29428982.75"
"1.3.1.0.01.1.1.02","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação","Aluguéis de Salas","5117000","4662231.11"
"1.3.1.0.01.1.1.06","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação","Aluguéis do Terminal Rodoviário","10000","0"
"1.3.1.0.01.1.1.21","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação","Aluguel - Administração Indireta","2730000","900"
"1.3.1.0.02.1.1.01","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos","Concessão de Direito de Uso de Área Pública - Adm. Direta","338000","110879.4"
"1.3.1.0.99.1.1.02","Receitas Correntes","Receita Patrimonial","Exploração do Patrimônio Imobiliário do Estado","Exploração do Patrimônio Imobiliário do Estado","Outras Receitas Imobiliárias","Outras Receitas Imobiliárias do SFH","2300000","853388.59"
"1.3.2.1.00.1.1.02","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - Royalties F 121","0","29.21"
"1.3.2.1.00.1.1.03","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - FECOP","0","105904.94"
"1.3.2.1.00.1.1.04","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários-Vinc.- Salário Educação","3611000","31661.66"
"1.3.2.1.00.1.1.05","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - CIDE","140000","6651.68"
"1.3.2.1.00.1.1.06","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - Executivo","0","38743.19"
"1.3.2.1.00.1.1.09","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - Alienação de Bens - Adm. Indireta","5000","424.35"
"1.3.2.1.00.1.1.12","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Média e Alta Complexidade","0","361276.82"
"1.3.2.1.00.1.1.13","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Vigilância em Saúde","0","40845.03"
"1.3.2.1.00.1.1.14","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Assistência Farmacêutica","0","50040.41"
"1.3.2.1.00.1.1.15","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Gestão do SUS","0","5744.65"
"1.3.2.1.00.1.1.16","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Investimentos na Rede de Saúde","0","160350.77"
"1.3.2.1.00.1.1.17","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Recursos de Convênio","0","11131.59"
"1.3.2.1.00.1.1.18","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. SUS","0","1994.06"
"1.3.2.1.00.1.1.19","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - SUS - Outros","0","133623.06"
"1.3.2.1.00.1.1.20","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Aplic. Financeira dos Rec. Vinculados - SUS - COVID-19","0","11611.37"
"1.3.2.1.00.1.1.23","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - FNAS - PETI","73000","2378.96"
"1.3.2.1.00.1.1.29","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - FNAS - Outros","125000","1097210.48"
"1.3.2.1.00.1.1.30","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - FNSP","0","52795.67"
"1.3.2.1.00.1.1.31","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - FNDE - PDDE","5000","422.19"
"1.3.2.1.00.1.1.32","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - FNDE - PNAE","1400000","58051.24"
"1.3.2.1.00.1.1.33","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - FNDE - PNATE","65000","981.07"
"1.3.2.1.00.1.1.34","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - Lei Aldir Blanc","0","8139.46"
"1.3.2.1.00.1.1.39","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração de Depósitos Bancários Rec. Vinc. - FNDE - Outros","2374000","317789.1"
"1.3.2.1.00.1.1.40","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração Rec. Vinc. Diretamente Arrecadados - Adm. Direta","214000","280162.03"
"1.3.2.1.00.1.1.41","Receitas Correntes","Receita Patrimonial","Valores Mobiliários","Juros e Correções Monetárias","Juros e Correções Monetárias","Remuneração Rec. Vinc. - Convênios - Adm. Direta","2869000","982035.26"
